t,event,latency_ms
1789944752.146444,rc_send_suppressed,
1789944752.3191605,rc_send_suppressed,
1789944752.4353378,rc_send_suppressed,
1789944752.5363834,rc_send_suppressed,
1789944752.6789904,rc_send_suppressed,
1789944752.783933,rc_send_suppressed,
1789944752.8898659,rc_send_suppressed,
1789944753.0247662,rc_send_suppressed,
1789944753.131553,rc_send_suppressed,
1789944753.2326505,rc_send_suppressed,
1789944753.3485677,rc_send_suppressed,
1789944753.4518394,rc_send_suppressed,
1789944753.5534303,rc_send_suppressed,
1789944753.704559,rc_send_suppressed,
1789944753.8578372,rc_send_suppressed,
1789944753.9726262,rc_send_suppressed,
1789944754.1112485,rc_send_suppressed,
1789944754.2136936,rc_send_suppressed,
1789944754.3532975,rc_send_suppressed,
1789944754.4636595,rc_send_suppressed,
1789944754.566077,rc_send_suppressed,
1789944754.708413,rc_send_suppressed,
1789944754.8098826,rc_send_suppressed,
1789944754.9490714,rc_send_suppressed,
1789944755.049936,rc_send_suppressed,
1789944755.1909924,rc_send_suppressed,
1789944755.3066018,rc_send_suppressed,
1789944755.4449825,rc_send_suppressed,
1789944755.546945,rc_send_suppressed,
1789944755.6897504,rc_send_suppressed,
1789944755.805193,rc_send_suppressed,
1789944755.9476373,rc_send_suppressed,
1789944756.0489476,rc_send_suppressed,
1789944756.2028747,rc_send_suppressed,
1789944756.2149706,llm_explanation,1685.5800000485033
1789944756.3105564,rc_send_suppressed,
1789944756.4480023,rc_send_suppressed,
1789944756.5480316,rc_send_suppressed,
1789944756.7048311,rc_send_suppressed,
1789944756.8108513,rc_send_suppressed,
1789944756.9488094,rc_send_suppressed,
1789944757.0485058,rc_send_suppressed,
1789944757.1637032,rc_send_suppressed,
1789944757.2645814,rc_send_suppressed,
1789944757.390018,rc_send_suppressed,
1789944757.5136542,rc_send_suppressed,
1789944757.6448593,rc_send_suppressed,
1789944757.7640567,rc_send_suppressed,
1789944757.8937395,rc_send_suppressed,
1789944758.009707,rc_send_suppressed,
1789944758.1133854,rc_send_suppressed,
1789944758.2149632,rc_send_suppressed,
1789944758.3163393,rc_send_suppressed,
1789944758.463132,rc_send_suppressed,
1789944758.626941,rc_send_suppressed,
1789944758.753967,rc_send_suppressed,
1789944758.8576877,rc_send_suppressed,
1789944758.9729276,rc_send_suppressed,
1789944759.073203,rc_send_suppressed,
1789944759.2374372,rc_send_suppressed,
1789944759.3815737,rc_send_suppressed,
1789944759.494635,rc_send_suppressed,
1789944759.6259165,rc_send_suppressed,
1789944759.7432735,rc_send_suppressed,
1789944759.8516572,rc_send_suppressed,
1789944760.0353918,rc_send_suppressed,
1789944760.1675274,rc_send_suppressed,
1789944760.300383,llm_explanation,4010.917100007646
1789944760.3203278,rc_send_suppressed,
1789944760.4700649,rc_send_suppressed,
1789944760.5969048,rc_send_suppressed,
1789944760.7593274,rc_send_suppressed,
1789944760.91133,rc_send_suppressed,
1789944761.013058,rc_send_suppressed,
1789944761.116885,rc_send_suppressed,
1789944761.2274537,rc_send_suppressed,
1789944761.3829176,rc_send_suppressed,
1789944761.5401738,rc_send_suppressed,
1789944761.6904664,rc_send_suppressed,
1789944761.8401542,rc_send_suppressed,
1789944762.0082383,rc_send_suppressed,
1789944762.1734614,rc_send_suppressed,
1789944762.2750711,rc_send_suppressed,
1789944762.3955882,rc_send_suppressed,
1789944762.5183008,rc_send_suppressed,
1789944762.6317928,rc_send_suppressed,
1789944762.738374,rc_send_suppressed,
1789944762.8565853,rc_send_suppressed,
1789944762.9602594,rc_send_suppressed,
1789944763.0698864,rc_send_suppressed,
1789944763.2014956,rc_send_suppressed,
1789944763.3272796,rc_send_suppressed,
1789944763.4320621,rc_send_suppressed,
1789944763.5621665,rc_send_suppressed,
1789944763.7300644,rc_send_suppressed,
1789944763.8667314,rc_send_suppressed,
1789944763.9721391,rc_send_suppressed,
1789944764.0761123,rc_send_suppressed,
1789944764.183104,rc_send_suppressed,
1789944764.2917244,rc_send_suppressed,
1789944764.3979712,rc_send_suppressed,
1789944764.507711,rc_send_suppressed,
1789944764.6119196,rc_send_suppressed,
1789944764.715848,rc_send_suppressed,
1789944764.8404474,rc_send_suppressed,
1789944764.945363,rc_send_suppressed,
