t,bat,h,yaw,vgx,vgy,vgz,tof
1789863027.7060108,80.0,100.0,-43.0,0.0,0.0,0.0,162.0
1789863028.7265692,80.0,100.0,-42.0,0.0,0.0,0.0,163.0
1789863029.7353315,80.0,100.0,-41.0,1.0,-1.0,0.0,141.0
1789863030.7453334,80.0,100.0,-39.0,0.0,0.0,0.0,162.0
1789863031.7924683,80.0,100.0,-43.0,0.0,0.0,0.0,150.0
1789863032.7932,80.0,100.0,-43.0,0.0,0.0,0.0,138.0
1789863033.795205,80.0,100.0,-43.0,0.0,0.0,0.0,149.0
1789863034.7981803,80.0,100.0,-43.0,0.0,0.0,0.0,161.0
1789863035.8157,80.0,110.0,-43.0,0.0,0.0,0.0,171.0
1789863036.8207762,80.0,100.0,-43.0,0.0,0.0,0.0,159.0
1789863037.8374987,80.0,90.0,-43.0,0.0,0.0,0.0,149.0
1789863038.8390052,80.0,90.0,-43.0,-1.0,0.0,0.0,167.0
1789863039.839214,80.0,90.0,-43.0,0.0,0.0,0.0,171.0
1789863040.8473485,79.0,100.0,-43.0,0.0,0.0,1.0,178.0
1789863041.8858786,79.0,130.0,-43.0,0.0,0.0,0.0,195.0
1789863042.908405,79.0,120.0,-43.0,0.0,0.0,0.0,186.0
1789863043.9373758,79.0,110.0,-43.0,0.0,0.0,0.0,177.0
1789863044.9896214,79.0,110.0,-43.0,0.0,0.0,0.0,173.0
1789863045.9995842,79.0,110.0,-43.0,0.0,0.0,0.0,175.0
1789863047.054674,79.0,110.0,-44.0,1.0,-1.0,0.0,170.0
1789863048.060217,79.0,110.0,-47.0,0.0,0.0,0.0,136.0
1789863049.060898,79.0,110.0,-48.0,0.0,0.0,0.0,146.0
1789863050.0783594,78.0,130.0,-48.0,0.0,0.0,1.0,167.0
1789863051.1256945,78.0,140.0,-48.0,0.0,0.0,1.0,173.0
1789863052.1561706,78.0,140.0,-48.0,0.0,0.0,0.0,174.0
1789863053.1798189,78.0,130.0,-48.0,0.0,0.0,0.0,167.0
1789863054.1879754,78.0,120.0,-47.0,0.0,0.0,0.0,160.0
1789863055.1975138,78.0,120.0,-46.0,0.0,1.0,0.0,169.0
1789863056.2286484,78.0,120.0,-41.0,-1.0,0.0,0.0,178.0
1789863057.2294824,78.0,130.0,-41.0,0.0,0.0,0.0,178.0
1789863058.2367687,78.0,130.0,-41.0,0.0,0.0,0.0,176.0
1789863059.2912714,77.0,130.0,-41.0,0.0,0.0,0.0,177.0
1789863060.2932813,77.0,130.0,-41.0,0.0,0.0,0.0,177.0
1789863061.3234043,77.0,140.0,-41.0,0.0,0.0,0.0,178.0
1789863062.3438218,77.0,140.0,-41.0,0.0,0.0,0.0,179.0
1789863063.3602128,77.0,130.0,-41.0,0.0,0.0,0.0,173.0
1789863064.3995376,77.0,130.0,-39.0,2.0,2.0,0.0,168.0
1789863065.407705,77.0,130.0,-39.0,0.0,0.0,0.0,166.0
1789863066.4092386,77.0,130.0,-39.0,0.0,0.0,0.0,169.0
1789863067.4094086,77.0,130.0,-39.0,0.0,0.0,0.0,165.0
1789863068.4122546,77.0,130.0,-38.0,0.0,0.0,0.0,170.0
1789863069.4125998,76.0,130.0,-38.0,0.0,0.0,0.0,164.0
1789863070.421007,76.0,130.0,-40.0,0.0,0.0,0.0,164.0
1789863071.4220467,76.0,130.0,-35.0,0.0,0.0,0.0,168.0
1789863072.425874,76.0,120.0,-35.0,-1.0,-3.0,0.0,160.0
1789863073.429143,76.0,130.0,-35.0,-1.0,-1.0,0.0,166.0
1789863074.4404519,76.0,130.0,-35.0,0.0,0.0,0.0,159.0
1789863075.4470162,76.0,120.0,-34.0,0.0,0.0,0.0,157.0
1789863076.4492378,76.0,120.0,-34.0,1.0,0.0,0.0,124.0
1789863077.461746,76.0,100.0,-38.0,0.0,0.0,0.0,108.0
1789863078.496172,76.0,110.0,-41.0,0.0,0.0,0.0,110.0
1789863079.497381,75.0,100.0,-41.0,0.0,0.0,0.0,109.0
1789863080.589885,75.0,110.0,-43.0,0.0,0.0,0.0,111.0
1789863081.6190581,75.0,110.0,-38.0,0.0,0.0,0.0,115.0
1789863082.6412852,75.0,110.0,-42.0,0.0,0.0,0.0,115.0
1789863083.6423094,75.0,110.0,-36.0,1.0,-1.0,0.0,116.0
1789863084.6541524,75.0,110.0,-32.0,0.0,0.0,0.0,109.0
1789863085.6684444,75.0,100.0,-33.0,0.0,0.0,-1.0,99.0
1789863086.6690044,75.0,90.0,-31.0,0.0,0.0,0.0,94.0
1789863087.7141113,74.0,90.0,-28.0,0.0,0.0,0.0,92.0
1789863088.737159,74.0,90.0,-29.0,0.0,0.0,0.0,94.0
1789863089.7457628,74.0,90.0,-29.0,0.0,0.0,0.0,93.0
1789863090.832015,74.0,90.0,-24.0,0.0,0.0,0.0,96.0
1789863091.8739367,74.0,90.0,-14.0,0.0,0.0,0.0,98.0
1789863092.8869236,74.0,90.0,-13.0,0.0,0.0,0.0,99.0
1789863093.9011285,74.0,90.0,-13.0,0.0,0.0,0.0,94.0
1789863099.8790007,73.0,50.0,23.0,0.0,0.0,0.0,10.0
1789863100.880324,73.0,0.0,35.0,0.0,0.0,1.0,10.0
1789863101.8804114,73.0,0.0,72.0,0.0,0.0,0.0,10.0
1789863102.8825617,73.0,0.0,79.0,0.0,0.0,2.0,10.0
1789863103.883928,73.0,0.0,73.0,0.0,0.0,0.0,10.0
