t,bat,h,yaw
1770328233.1918852,48.0,0.0,-129.0
1770328233.2073545,48.0,0.0,-129.0
1770328233.2395978,48.0,0.0,-129.0
1770328233.25497,48.0,0.0,-129.0
1770328233.2861862,48.0,0.0,-129.0
1770328233.301641,48.0,0.0,-126.0
1770328233.3327973,48.0,0.0,-126.0
1770328233.3481421,48.0,0.0,-126.0
1770328233.3792856,48.0,0.0,-126.0
1770328233.3943622,48.0,0.0,-124.0
1770328233.4248502,48.0,0.0,-124.0
1770328233.44041,48.0,0.0,-124.0
1770328233.47125,48.0,0.0,-124.0
1770328233.486438,48.0,0.0,-124.0
1770328233.5168135,48.0,0.0,-121.0
1770328233.5323756,48.0,0.0,-121.0
1770328233.5638278,48.0,0.0,-121.0
1770328233.5791771,48.0,0.0,-121.0
1770328233.611069,48.0,0.0,-120.0
1770328233.6255832,48.0,0.0,-120.0
1770328233.6556504,48.0,0.0,-120.0
1770328233.6711757,48.0,0.0,-120.0
1770328233.702066,48.0,0.0,-119.0
1770328233.718029,48.0,0.0,-119.0
1770328233.7487898,48.0,0.0,-119.0
1770328233.7645125,48.0,0.0,-119.0
1770328233.794437,48.0,0.0,-119.0
1770328233.8103204,48.0,0.0,-117.0
1770328233.840805,48.0,0.0,-117.0
1770328233.8556414,48.0,0.0,-117.0
1770328233.8874624,48.0,0.0,-117.0
1770328233.9024997,48.0,0.0,-114.0
1770328233.9329853,48.0,0.0,-114.0
1770328233.948756,48.0,0.0,-114.0
1770328233.9795516,48.0,0.0,-114.0
1770328233.9947846,48.0,0.0,-114.0
1770328234.025459,48.0,0.0,-112.0
1770328234.041019,48.0,0.0,-112.0
1770328234.0727923,48.0,0.0,-112.0
1770328234.0877306,48.0,0.0,-112.0
1770328234.1192386,48.0,0.0,-110.0
1770328234.1341324,48.0,0.0,-110.0
1770328234.1658065,48.0,0.0,-110.0
1770328234.180435,48.0,0.0,-110.0
1770328234.2121184,48.0,0.0,-108.0
1770328234.2276254,48.0,0.0,-108.0
1770328234.2586677,48.0,0.0,-108.0
1770328234.2738388,48.0,0.0,-108.0
1770328234.3058136,48.0,0.0,-108.0
1770328234.3207867,48.0,0.0,-107.0
1770328234.352502,48.0,0.0,-107.0
1770328234.368289,48.0,0.0,-107.0
1770328234.399883,48.0,0.0,-107.0
1770328234.4149685,48.0,0.0,-106.0
1770328234.4452462,48.0,0.0,-106.0
1770328234.4612966,48.0,0.0,-106.0
1770328234.4919875,48.0,0.0,-106.0
1770328234.5068717,48.0,0.0,-106.0
1770328234.5378711,48.0,0.0,-106.0
1770328234.553454,48.0,0.0,-106.0
1770328234.5853689,48.0,0.0,-106.0
1770328234.6004663,48.0,0.0,-106.0
1770328234.6320097,48.0,0.0,-106.0
1770328234.6476052,48.0,0.0,-106.0
1770328234.6787806,48.0,0.0,-106.0
1770328234.694569,48.0,0.0,-106.0
1770328234.7254834,48.0,0.0,-105.0
1770328234.7407699,48.0,0.0,-105.0
1770328234.7722054,48.0,0.0,-105.0
1770328234.7874675,48.0,0.0,-105.0
1770328234.8180568,48.0,0.0,-105.0
1770328234.8340874,48.0,0.0,-105.0
1770328234.8646715,48.0,0.0,-105.0
1770328234.879706,48.0,0.0,-105.0
1770328234.910863,48.0,0.0,-105.0
1770328234.9262376,48.0,0.0,-104.0
1770328234.9579914,48.0,0.0,-104.0
1770328234.9730072,48.0,0.0,-104.0
1770328235.0044997,48.0,0.0,-104.0
1770328235.0200393,48.0,0.0,-104.0
1770328235.065838,48.0,0.0,-104.0
1770328235.081013,48.0,0.0,-104.0
1770328235.1124415,48.0,0.0,-104.0
1770328235.1272898,48.0,0.0,-104.0
1770328235.1719267,48.0,0.0,-104.0
1770328235.1872783,48.0,0.0,-104.0
1770328235.2178204,48.0,0.0,-104.0
1770328235.232928,48.0,0.0,-104.0
1770328235.2784863,48.0,0.0,-104.0
1770328235.2943661,48.0,0.0,-104.0
1770328235.3254979,48.0,0.0,-104.0
1770328235.340833,48.0,0.0,-104.0
1770328235.37169,48.0,0.0,-104.0
1770328235.387474,48.0,0.0,-104.0
1770328235.4193635,48.0,0.0,-104.0
1770328235.4342713,48.0,0.0,-104.0
1770328235.4650657,48.0,0.0,-104.0
1770328235.4811103,48.0,0.0,-104.0
1770328235.5110962,48.0,0.0,-104.0
1770328235.5270307,48.0,0.0,-104.0
1770328235.5579317,48.0,0.0,-104.0
1770328235.5732777,48.0,0.0,-104.0
1770328235.6047783,48.0,0.0,-104.0
1770328235.6196501,48.0,0.0,-104.0
1770328235.6508713,48.0,0.0,-104.0
1770328235.6667671,48.0,0.0,-104.0
1770328235.7123923,48.0,0.0,-104.0
1770328235.7280252,48.0,0.0,-104.0
1770328235.7599566,48.0,0.0,-104.0
1770328235.7750666,48.0,0.0,-104.0
1770328235.8063188,48.0,0.0,-104.0
1770328235.8222384,48.0,0.0,-104.0
1770328235.853984,48.0,0.0,-104.0
1770328235.8689914,48.0,0.0,-104.0
1770328235.91488,48.0,0.0,-104.0
1770328235.9309096,48.0,0.0,-104.0
1770328235.9616692,48.0,0.0,-104.0
1770328235.964291,48.0,0.0,-104.0
1770328236.009142,48.0,0.0,-104.0
1770328236.024007,48.0,0.0,-104.0
1770328236.0552087,48.0,0.0,-103.0
1770328236.071413,48.0,0.0,-103.0
1770328236.1022823,48.0,0.0,-103.0
1770328236.1183448,48.0,0.0,-103.0
1770328236.1490273,48.0,0.0,-103.0
1770328236.1649005,48.0,0.0,-103.0
1770328236.1948185,48.0,0.0,-103.0
1770328236.2107413,48.0,0.0,-103.0
1770328236.2417557,48.0,0.0,-103.0
1770328236.2576506,48.0,0.0,-102.0
1770328236.28861,48.0,0.0,-102.0
1770328236.3035479,48.0,0.0,-102.0
1770328236.3344784,48.0,0.0,-102.0
1770328236.3504486,48.0,0.0,-101.0
1770328236.3813796,48.0,0.0,-101.0
1770328236.3963203,48.0,0.0,-101.0
1770328236.4272282,48.0,0.0,-100.0
1770328236.4431915,48.0,0.0,-100.0
1770328236.475111,48.0,0.0,-100.0
1770328236.4900274,48.0,0.0,-100.0
1770328236.5209434,48.0,0.0,-99.0
1770328236.5369008,48.0,0.0,-99.0
1770328236.5678573,48.0,0.0,-99.0
1770328236.582838,48.0,0.0,-99.0
1770328236.613799,48.0,0.0,-99.0
1770328236.6296878,48.0,0.0,-99.0
1770328236.6606166,48.0,0.0,-99.0
1770328236.6765838,48.0,0.0,-99.0
1770328236.7074635,48.0,0.0,-99.0
1770328236.7224615,48.0,0.0,-99.0
1770328236.7533722,48.0,0.0,-99.0
1770328236.7693322,48.0,0.0,-99.0
1770328236.8011956,48.0,0.0,-99.0
1770328236.8162055,48.0,0.0,-98.0
1770328236.8471017,48.0,0.0,-98.0
1770328236.8631485,48.0,0.0,-98.0
1770328236.8939462,48.0,0.0,-98.0
1770328236.908996,48.0,0.0,-98.0
1770328236.9399152,48.0,0.0,-96.0
1770328236.9558172,48.0,0.0,-96.0
1770328236.9866946,48.0,0.0,-96.0
1770328237.001752,48.0,0.0,-96.0
1770328237.0325418,48.0,0.0,-92.0
1770328237.0476449,48.0,0.0,-92.0
1770328237.0784895,48.0,0.0,-92.0
1770328237.0814116,48.0,0.0,-92.0
1770328237.1244488,48.0,0.0,-87.0
1770328237.1402893,48.0,0.0,-87.0
1770328237.1712062,48.0,0.0,-87.0
1770328237.1871643,48.0,0.0,-87.0
1770328237.218245,48.0,0.0,-82.0
1770328237.2344291,48.0,0.0,-82.0
1770328237.2644892,48.0,0.0,-82.0
1770328237.2798698,48.0,0.0,-82.0
1770328237.3120484,48.0,0.0,-82.0
1770328237.3267176,48.0,0.0,-76.0
1770328237.357905,48.0,0.0,-76.0
1770328237.373627,48.0,0.0,-76.0
1770328237.4040115,48.0,0.0,-76.0
1770328237.4190114,48.0,0.0,-76.0
1770328237.4505074,48.0,0.0,-68.0
1770328237.4664855,48.0,0.0,-68.0
1770328237.496716,48.0,0.0,-68.0
1770328237.512786,48.0,0.0,-68.0
1770328237.5588436,48.0,0.0,-62.0
1770328237.5748312,48.0,0.0,-62.0
1770328237.6063268,48.0,0.0,-62.0
