t,event,latency_ms
1789866165.2647812,rc_send,
1789866165.367206,rc_send,
1789866165.495367,rc_send,
1789866165.5973911,rc_send,
1789866165.7167819,rc_send,
1789866165.835631,rc_send,
1789866165.94908,rc_send,
1789866166.08956,rc_send,
1789866166.2040167,rc_send,
1789866166.3157907,rc_send,
1789866166.438159,rc_send,
1789866166.554374,rc_send,
1789866166.665251,rc_send,
1789866166.767766,rc_send,
1789866166.8790605,rc_send,
1789866166.9953408,rc_send,
1789866167.1064954,rc_send,
1789866167.2097375,rc_send,
1789866167.3264055,rc_send,
1789866167.4429212,rc_send,
1789866167.6180797,rc_send,
1789866167.748664,rc_send,
1789866167.8635125,rc_send,
1789866168.026702,rc_send,
1789866168.140996,rc_send,
1789866168.2522333,rc_send,
1789866168.367269,rc_send,
1789866168.489125,rc_send,
1789866168.611621,rc_send,
1789866168.7145548,rc_send,
1789866168.8556838,rc_send,
1789866168.962261,rc_send,
1789866169.117132,rc_send,
1789866169.2384694,rc_send,
1789866169.340121,rc_send,
1789866169.4429498,rc_send,
1789866169.5464518,rc_send,
1789866169.654538,rc_send,
1789866169.784949,rc_send,
1789866169.891406,rc_send,
1789866169.9948213,rc_send,
1789866170.1090436,rc_send,
1789866170.2187166,rc_send,
1789866170.3190324,rc_send,
1789866170.3669302,llm_explanation,2961.0047999885865
1789866170.424976,rc_send,
1789866170.5307431,rc_send,
1789866170.6466322,rc_send,
1789866170.7505124,rc_send,
1789866170.861859,rc_send,
1789866170.9620929,rc_send,
1789866171.0716224,rc_send,
1789866171.1877766,rc_send,
1789866171.3435228,rc_send,
1789866171.4435284,rc_send,
1789866171.5447478,rc_send,
1789866171.6801817,rc_send,
1789866171.7874842,rc_send,
1789866171.9320822,rc_send,
1789866171.9444118,llm_explanation,1589.9168999749236
1789866172.0398636,rc_send,
1789866172.169055,rc_send,
1789866172.2777097,rc_send,
1789866172.4018865,rc_send,
1789866172.5167434,rc_send,
1789866172.6573982,rc_send,
1789866172.762379,rc_send,
1789866172.8632846,rc_send,
1789866172.9917657,rc_send,
1789866173.1016634,rc_send,
1789866173.2018995,rc_send,
1789866173.3281198,rc_send,
1789866173.4358606,rc_send,
1789866173.537686,rc_send,
1789866173.6584525,rc_send,
1789866173.7722356,rc_send,
1789866173.8746839,rc_send,
1789866173.9896452,rc_send,
1789866174.0903034,rc_send,
1789866174.156476,llm_explanation,2198.59980000183
1789866174.19247,rc_send,
1789866174.3329372,rc_send,
1789866174.4334075,rc_send,
1789866174.5337484,rc_send,
1789866174.6778548,rc_send,
1789866174.7788785,rc_send,
1789866174.8800683,rc_send,
1789866175.0080028,rc_send,
1789866175.1168349,rc_send,
1789866175.2526011,rc_send,
1789866175.3542469,rc_send,
1789866175.496723,rc_send,
1789866175.6183062,rc_send,
1789866175.7439477,rc_send,
1789866175.8441553,rc_send,
1789866175.9444628,rc_send,
1789866176.0445225,rc_send,
1789866176.1513317,rc_send,
1789866176.2618585,rc_send,
1789866176.394074,rc_send,
1789866176.506137,rc_send,
1789866176.6097505,rc_send,
1789866176.711341,rc_send,
1789866176.8499124,rc_send,
1789866176.9606574,rc_send,
1789866177.0831726,rc_send,
1789866177.194129,rc_send,
1789866177.3026943,rc_send,
1789866177.4067743,rc_send,
1789866177.5262015,rc_send,
1789866177.6352205,rc_send,
1789866177.7494695,rc_send,
1789866177.856445,rc_send,
1789866177.970712,rc_send,
1789866178.0828037,rc_send,
1789866178.187775,llm_explanation,3996.40400003409
1789866178.2017608,rc_send,
1789866178.303552,rc_send,
1789866178.4190738,rc_send,
1789866178.5235183,rc_send,
1789866178.6454456,rc_send,
1789866178.8192635,rc_send,
1789866178.9385917,rc_send,
1789866179.0442147,rc_send,
1789866179.23095,rc_send,
1789866179.3482795,rc_send,
1789866179.4718943,rc_send,
1789866179.5735283,rc_send,
1789866179.6937504,rc_send,
1789866179.872174,rc_send,
1789866179.9884348,rc_send,
1789866180.1048245,rc_send,
1789866180.2431881,rc_send,
1789866180.3630078,rc_send,
1789866180.4633586,rc_send,
1789866180.5670006,rc_send,
1789866180.6801014,rc_send,
1789866180.7827065,rc_send,
1789866180.9361484,rc_send,
1789866181.0388794,rc_send,
1789866181.138081,rc_send,
1789866181.2412777,rc_send,
1789866181.3533163,rc_send,
1789866181.5130913,rc_send,
1789866181.6525214,rc_send,
1789866181.7528515,rc_send,
1789866181.8483493,llm_explanation,3668.684500036761
1789866181.8681338,rc_send,
1789866181.9761484,rc_send,
1789866182.0817828,rc_send,
1789866182.1914897,rc_send,
1789866182.3237512,rc_send,
1789866182.4531004,rc_send,
1789866182.5625162,rc_send,
1789866182.699811,rc_send,
1789866182.8309786,rc_send,
1789866182.9499776,rc_send,
1789866183.068629,rc_send,
1789866183.1900837,rc_send,
1789866183.3071191,rc_send,
1789866183.4170372,rc_send,
1789866183.5398157,rc_send,
1789866183.651222,rc_send,
1789866183.777136,rc_send,
1789866183.890038,rc_send,
1789866184.0031307,rc_send,
1789866184.1081374,rc_send,
1789866184.2270446,rc_send,
1789866184.3309388,rc_send,
1789866184.448937,rc_send,
1789866184.559464,rc_send,
1789866184.6718109,rc_send,
1789866184.775215,rc_send,
1789866184.8830497,rc_send,
1789866185.0122762,rc_send,
1789866185.1148117,rc_send,
1789866185.2297692,rc_send,
1789866185.3304892,rc_send,
1789866185.4319353,rc_send,
1789866185.5533037,rc_send,
1789866185.6587133,rc_send,
1789866185.7620902,rc_send,
1789866185.806568,llm_explanation,4004.263299982995
1789866185.8974092,rc_send,
1789866186.0002093,rc_send,
1789866186.1031554,rc_send,
1789866186.205523,rc_send,
1789866186.3060405,rc_send,
1789866186.4069674,rc_send,
1789866186.515066,rc_send,
1789866186.6659055,rc_send,
1789866186.7780466,rc_send,
1789866186.8800461,rc_send,
1789866186.986893,rc_send,
1789866187.0714688,llm_explanation,1244.9447000399232
1789866187.121313,rc_send,
1789866187.225034,rc_send,
1789866187.327415,rc_send,
1789866187.4275646,rc_send,
1789866187.5415964,rc_send,
1789866187.6430337,rc_send,
1789866187.7460184,rc_send,
1789866187.8537424,rc_send,
1789866187.9548802,rc_send,
1789866188.0555344,rc_send,
1789866188.1613343,rc_send,
1789866188.2981145,rc_send,
1789866188.3991606,rc_send,
1789866188.4275956,llm_explanation,1271.7461999855004
1789866188.5016239,rc_send,
1789866188.6137323,rc_send,
1789866188.729109,rc_send,
1789866188.8303585,rc_send,
1789866188.941865,rc_send,
1789866189.0726876,rc_send,
1789866189.180786,rc_send,
1789866189.3085542,rc_send,
1789866189.4693427,rc_send,
1789866189.611241,rc_send,
1789866189.780731,rc_send,
1789866189.948664,rc_send,
1789866190.062454,rc_send,
1789866190.2014322,rc_send,
1789866190.3179162,rc_send,
1789866190.4344316,rc_send,
1789866190.5524554,rc_send,
1789866190.692245,rc_send,
1789866190.8080347,rc_send,
1789866190.914262,rc_send,
1789866191.0311403,rc_send,
1789866191.1326048,rc_send,
1789866191.2510295,rc_send,
1789866191.3531363,rc_send,
1789866191.5298204,rc_send,
1789866191.634858,rc_send,
1789866191.744911,rc_send,
1789866191.855744,rc_send,
1789866191.9748325,rc_send,
1789866192.0754328,rc_send,
1789866192.1947231,rc_send,
1789866192.2949164,rc_send,
1789866192.4029765,llm_explanation,4023.4439999912865
1789866192.4169662,rc_send,
1789866192.5260336,rc_send,
1789866192.6533039,rc_send,
1789866192.7677684,rc_send,
1789866192.8933022,rc_send,
1789866193.0247362,rc_send,
1789866193.1358676,rc_send,
1789866193.241897,rc_send,
1789866193.3633962,rc_send,
1789866193.5194907,rc_send,
1789866193.6308463,rc_send,
1789866193.7329955,rc_send,
1789866193.8654454,rc_send,
1789866193.9673855,rc_send,
1789866194.0777674,rc_send,
1789866194.1991541,rc_send,
1789866194.31385,rc_send,
1789866194.4206522,rc_send,
1789866194.556431,rc_send,
1789866194.6894937,rc_send,
1789866194.8054912,rc_send,
1789866194.9141653,rc_send,
1789866195.0336494,rc_send,
1789866195.1373436,rc_send,
1789866195.2509844,rc_send,
1789866195.3459988,llm_explanation,2931.2065000412986
1789866195.363463,rc_send,
