t,bat,h,yaw,vgx,vgy,vgz,tof
1790248765.131848,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248766.1476655,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248767.2171807,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248768.2293549,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248769.318642,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248770.4259744,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248771.5013657,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248772.5362792,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248773.5944757,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248774.611695,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248775.6367426,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248776.6381936,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248777.6470058,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248778.6593397,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248779.7592316,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248780.8070376,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248781.8157647,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248782.896491,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248783.9186525,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248785.0325332,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248786.165159,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248787.260304,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248788.2608669,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248789.2752686,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248790.2774107,15.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248791.299761,14.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248792.314393,14.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248793.3614638,14.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248794.4226077,14.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248795.6028306,14.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248796.6301363,14.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248797.7897294,14.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248798.810401,14.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248799.8237288,14.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248800.8932598,14.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248801.898182,14.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248802.943805,14.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248803.9638088,13.0,0.0,135.0,0.0,0.0,0.0,10.0
