t,event,latency_ms
1790071280.1158297,rc_send,
1790071280.2205544,rc_send,
1790071280.3605144,rc_send,
1790071280.4931133,rc_send,
1790071280.598371,rc_send,
1790071280.734818,rc_send,
1790071280.8492305,rc_send,
1790071280.9502416,rc_send,
1790071281.101166,rc_send,
1790071281.2154164,rc_send,
1790071281.3610666,rc_send,
1790071281.4845495,rc_send,
1790071281.5994885,rc_send,
1790071281.7398415,rc_send,
1790071281.8499691,rc_send,
1790071281.953009,rc_send,
1790071282.1025825,rc_send,
1790071282.1775942,llm_explanation,3683.427599957213
1790071282.223278,rc_send,
1790071282.3289554,rc_send,
1790071282.4398963,rc_send,
1790071282.5635655,rc_send,
1790071282.6813307,rc_send,
1790071282.8098223,rc_send,
1790071282.9658387,rc_send,
1790071283.0785868,rc_send,
1790071283.1835647,rc_send,
1790071283.3216124,rc_send,
1790071283.437186,rc_send,
1790071283.5822792,rc_send,
1790071283.682465,rc_send,
1790071283.794147,rc_send,
1790071283.8986435,rc_send,
1790071284.0537438,rc_send,
1790071284.177637,rc_send,
1790071284.31559,rc_send,
1790071284.416392,rc_send,
1790071284.550364,rc_send,
1790071284.6603193,rc_send,
1790071284.8027277,rc_send,
1790071284.9187112,rc_send,
1790071285.043133,rc_send,
1790071285.1438313,rc_send,
1790071285.2466378,rc_send,
1790071285.381028,rc_send,
1790071285.5025582,rc_send,
1790071285.6371741,rc_send,
1790071285.7379174,rc_send,
1790071285.8389895,rc_send,
1790071285.9750068,rc_send,
1790071286.0916152,rc_send,
1790071286.1630883,llm_explanation,4002.106499974616
1790071286.2337823,rc_send,
1790071286.335244,rc_send,
1790071286.4725187,rc_send,
1790071286.5858545,rc_send,
1790071286.7181027,rc_send,
1790071286.8288426,rc_send,
1790071286.9397187,rc_send,
1790071287.0451102,rc_send,
1790071287.1620243,rc_send,
1790071287.3135738,rc_send,
1790071287.413552,rc_send,
1790071287.5434332,rc_send,
1790071287.663118,rc_send,
1790071287.8062632,rc_send,
1790071287.944725,rc_send,
1790071288.0468855,llm_explanation,1902.2917000111192
1790071288.058809,rc_send,
1790071288.1684406,rc_send,
1790071288.3058019,rc_send,
1790071288.4095302,rc_send,
1790071288.56859,rc_send,
1790071288.7164955,rc_send,
1790071288.817564,rc_send,
1790071288.9411678,rc_send,
1790071289.045861,rc_send,
1790071289.1505845,rc_send,
1790071289.289652,rc_send,
1790071289.3681328,llm_explanation,1262.0868999511003
1790071289.4040349,rc_send,
1790071289.544818,rc_send,
1790071289.6495414,rc_send,
1790071289.7838225,rc_send,
1790071289.9036329,rc_send,
1790071290.0221653,rc_send,
1790071290.1221993,rc_send,
1790071290.2514174,rc_send,
1790071290.3693404,rc_send,
1790071290.4706964,rc_send,
1790071290.5905693,rc_send,
1790071290.6932304,rc_send,
1790071290.8367527,rc_send,
1790071290.9387298,rc_send,
1790071291.0800788,rc_send,
1790071291.2046108,rc_send,
1790071291.2486782,llm_explanation,1936.5870000328869
1790071291.325888,rc_send,
