t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran
1788460264.684536,166,0.03016066551208496,33.15576705690774,3.953695297241211,20.458799990592524,0.0049000082071870565,1,,0,0,0,20.422599991434254,1,land,0.01889999839477241,1
1788460264.725459,167,0.040923118591308594,24.436065344550347,3.0248165130615234,0.04650000482797623,0.006200003554113209,1,,0,0,0,,0,land,0.024299995857290924,1
1788460264.7841434,168,0.058684349060058594,17.04031851791663,3.9877891540527344,26.564100000541657,0.0053000112529844046,1,5.2890999941155314,1,0,0,21.241399997961707,1,land,0.02130000211764127,1
1788460264.824416,169,0.04027247428894043,24.830855755853534,1.8656253814697266,0.04149999585933983,0.0049000082071870565,1,,0,0,0,,0,land,0.021499989088624716,1
1788460264.8768258,170,0.05240988731384277,19.080369206134026,4.957675933837891,20.506100001512095,0.004799992893822491,1,,0,0,0,20.470399991609156,1,land,0.01889999839477241,1
1788460264.88783,171,0.011004209518432617,90.87431480879644,1.0304450988769531,0.04230000195093453,0.005099995178170502,1,,0,0,0,,0,land,0.02160000440198928,1
1788460264.9476461,172,0.05981612205505371,16.717900887650615,2.1948814392089844,26.156700012506917,0.005599998985417187,1,5.302399993524887,1,0,0,20.82090001204051,1,land,0.020499996026046574,1
1788460264.988536,173,0.040889739990234375,24.45601268775072,0.0,0.057900004321709275,0.006700007361359894,1,,0,0,0,,0,land,0.031799994758330286,1
1788460265.042204,174,0.05366802215576172,18.63306974677921,1.9941329956054688,21.61569999589119,0.00790000194683671,1,,0,0,0,21.547999989707023,1,land,0.03369999467395246,1
1788460265.0571687,175,0.014964818954467773,66.8233944588717,2.9938220977783203,0.04320000880397856,0.006000002031214535,1,,0,0,0,,0,land,0.021500003640539944,1
1788460265.115384,176,0.05821537971496582,17.17759129797316,1.9931793212890625,26.715900006820448,0.006200003554113209,1,5.65380000625737,1,0,0,21.02569999988191,1,land,0.022299995180219412,1
1788460265.1655564,177,0.05017232894897461,19.93130518252407,9.635210037231445,0.03819999983534217,0.0044000043999403715,1,,0,0,0,,0,land,0.019500002963468432,1
1788460265.2113419,178,0.04578542709350586,21.841010633312155,1.9938945770263672,19.57030000630766,0.004999994416721165,1,,0,0,0,19.53420000791084,1,land,0.018699996871873736,1
1788460265.2240295,179,0.01268768310546875,78.81659651232712,1.9955635070800781,0.040399987483397126,0.004999994416721165,1,,0,0,0,,0,land,0.02099999983329326,1
1788460265.2836392,180,0.05960965156555176,16.775806832226092,0.9980201721191406,24.796500001684763,0.005599998985417187,1,5.090999999083579,1,0,0,19.672299997182563,1,land,0.01990000600926578,1
1788460265.323447,181,0.039807796478271484,25.12070720985111,2.028226852416992,0.04389999958220869,0.005900001269765198,1,,0,0,0,,0,land,0.022199994418770075,1
1788460265.3841805,182,0.06073355674743652,16.465362042907334,1.9938945770263672,23.876200008089654,0.004899993655271828,1,,0,0,0,23.83879999979399,1,land,0.019700004486367106,1
1788460265.391974,183,0.007793426513671875,128.3132648066569,1.0304450988769531,0.03759999526664615,0.005099995178170502,1,,0,0,0,,0,land,0.01920000067912042,1
1788460265.4541152,184,0.06214118003845215,16.092388322545744,1.9958019256591797,29.18149999459274,0.005699999746866524,1,5.872599998838268,1,0,0,23.27399999194313,1,land,0.021900006686337292,1
1788460265.4914794,185,0.03736424446105957,26.763554687749256,1.9927024841308594,0.0371999922208488,0.004899993655271828,1,,0,0,0,,0,land,0.019400002202019095,1
1788460265.545364,186,0.05388450622558594,18.558210328837916,0.99945068359375,23.973400006070733,0.005599998985417187,1,,0,0,0,23.933800010127015,1,land,0.021200001356191933,1
1788460265.5543385,187,0.008974552154541016,111.42617289198236,1.9941329956054688,0.037299992982298136,0.005099995178170502,1,,0,0,0,,0,land,0.01930000144056976,1
1788460265.6136076,188,0.05926918983459473,16.872172587321444,2.1278858184814453,24.479799991240725,0.005399997462518513,1,5.200200001127087,1,0,0,19.24739999230951,1,land,0.020100007532164454,1
1788460265.6546257,189,0.041018009185791016,24.379535229769473,0.9970664978027344,0.06799999391660094,0.012499993317760527,1,,0,0,0,,0,land,0.03330000618007034,1
1788460265.6832576,190,0.028631925582885742,34.9260477471251,2.99072265625,19.110599998384714,0.0045000051613897085,1,,0,0,0,19.076099997619167,1,land,0.01820000761654228,1
1788460265.7187145,191,0.03545689582824707,28.203258538028603,1.9981861114501953,0.04119999357499182,0.005299996701069176,1,,0,0,0,,0,land,0.021500003640539944,1
1788460265.781931,192,0.0632164478302002,15.818667994222116,0.9965896606445312,24.981700000353158,0.004799992893822491,1,4.956000004312955,1,0,0,19.994600006612018,1,land,0.01960000372491777,1
1788460265.78991,193,0.007979154586791992,125.32656049242537,0.0,0.03759999526664615,0.0044000043999403715,1,,0,0,0,,0,land,0.017400001524947584,1
1788460265.8807418,194,0.09083175659179688,11.009365419344,1.0004043579101562,23.45140000397805,0.0045000051613897085,1,,0,0,0,23.41819999855943,1,land,0.018000006093643606,1
1788460265.8917966,195,0.011054754257202148,90.4588176936183,1.9941329956054688,0.03959999594371766,0.00650000583846122,1,,0,0,0,,0,land,0.019500002963468432,1
