t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran,rule_infer_ms,rule_infer_ms_ran
1789945650.7948482,176,0.061361074447631836,16.296976690873343,2.9916763305664062,29.057699954137206,0.008500006515532732,1,6.584500020835549,1,,0,0,22.425799979828298,1,hover,0.022899999748915434,1,,
1789945650.8318539,177,0.03700566291809082,27.022891123810506,1.9927024841308594,0.04120002267882228,0.005299982149153948,1,,0,,0,0,,0,hover,0.016300007700920105,1,,
1789945650.8926926,178,0.06083869934082031,16.436906292127787,0.9975433349609375,27.767200022935867,0.004999979864805937,1,,0,,0,0,27.72820001700893,1,hover,0.0171000137925148,1,,
1789945650.903657,179,0.010964393615722656,91.20431416891363,6.557226181030273,0.05979998968541622,0.007199996616691351,1,,0,,0,0,,0,hover,0.023900007363408804,1,,
1789945650.9647145,180,0.06105756759643555,16.37798620818918,0.9958744049072266,34.230399993248284,0.007399998139590025,1,6.906400027219206,1,,0,0,27.28059998480603,1,hover,0.02099998528137803,1,,
1789945651.002614,181,0.03789949417114258,26.38557642707062,1.9941329956054688,0.053099996875971556,0.006699992809444666,1,,0,,0,0,,0,hover,0.02039998071268201,1,,
1789945651.0565598,182,0.05394577980041504,18.537131239917795,0.9977817535400391,22.958500019740313,0.005799985956400633,1,,0,,0,0,22.91749999858439,1,hover,0.018200022168457508,1,,
1789945651.0665326,183,0.009972810745239258,100.27263381864257,3.988504409790039,0.04099996294826269,0.005500041879713535,1,,0,,0,0,,0,hover,0.017099955584853888,1,,
1789945651.1234813,184,0.05694866180419922,17.559675123503308,1.6460418701171875,26.543499960098416,0.004799978341907263,1,6.019299966283143,1,,0,0,20.492499985266477,1,hover,0.015900004655122757,1,,
1789945651.1620913,185,0.038609981536865234,25.900038285312025,0.9973049163818359,0.050799979362636805,0.006399990525096655,1,,0,,0,0,,0,hover,0.020499981474131346,1,,
1789945651.2174673,186,0.05537605285644531,18.058347397788722,0.9984970092773438,23.872599995229393,0.004599976819008589,1,,0,,0,0,23.835700005292892,1,hover,0.016400008462369442,1,,
1789945651.2334845,187,0.01601719856262207,62.43289025170807,3.1278133392333984,0.039300008211284876,0.004599976819008589,1,,0,,0,0,,0,hover,0.016200006939470768,1,,
1789945651.2913122,188,0.05782771110534668,17.292747385042897,1.0268688201904297,29.438600002322346,0.005399982910603285,1,6.307400006335229,1,,0,0,23.09669996611774,1,hover,0.017400016076862812,1,,
1789945651.3302073,189,0.0388951301574707,25.710159496867682,1.9943714141845703,0.039300008211284876,0.004799978341907263,1,,0,,0,0,,0,hover,0.016200006939470768,1,,
1789945651.3866625,190,0.056455135345458984,17.713180455255713,2.991199493408203,21.535600011702627,0.004499976057559252,1,,0,,0,0,21.498800022527575,1,hover,0.01680001150816679,1,,
1789945651.3956714,191,0.00900888442993164,111.00153496003811,2.995014190673828,0.07040001219138503,0.005499983672052622,1,,0,,0,0,,0,hover,0.030700000934302807,1,,
1789945651.4338791,192,0.0382077693939209,26.17268727964806,2.6831626892089844,28.006299980916083,0.005199981387704611,1,6.106999993789941,1,,0,0,21.86549996258691,1,hover,0.0171000137925148,1,,
1789945651.4628043,193,0.028925180435180664,34.571953742550754,1.9938945770263672,0.04190002800896764,0.005499983672052622,1,,0,,0,0,,0,hover,0.016600009985268116,1,,
1789945651.553851,194,0.09104657173156738,10.983389939692623,1.9938945770263672,21.348099980968982,0.004800036549568176,1,,0,,0,0,21.310199983417988,1,hover,0.016900012269616127,1,,
1789945651.5638247,195,0.009973764419555664,100.26304592068463,3.9892196655273438,0.0420999713242054,0.005199981387704611,1,,0,,0,0,,0,hover,0.01810002140700817,1,,
1789945651.630861,196,0.06703639030456543,14.917270984560997,2.99072265625,33.93570001935586,0.005799985956400633,1,9.487300005275756,1,,0,0,24.3620999972336,1,hover,0.018600025214254856,1,,
1789945651.6388392,197,0.007978200912475586,125.34154140393868,11.968374252319336,0.07770000956952572,0.005399982910603285,1,,0,,0,0,,0,hover,0.014699995517730713,1,,
1789945651.714261,198,0.07542181015014648,13.258764248819316,0.9973049163818359,21.46229997742921,0.005499983672052622,1,,0,,0,0,21.377599972765893,1,hover,0.016200006939470768,1,,
1789945651.7279441,199,0.013683080673217773,73.08295725810667,0.9973049163818359,0.09490002412348986,0.006099988240748644,1,,0,,0,0,,0,hover,0.01880002673715353,1,,
1789945651.789366,200,0.061421871185302734,16.280845579958232,1.995086669921875,28.27479998813942,0.006699992809444666,1,6.5401000319980085,1,,0,0,21.64170000469312,1,hover,0.019900035113096237,1,,
1789945651.7983425,201,0.008976459503173828,111.40249667994688,6.981611251831055,0.07809995440766215,0.004900037311017513,1,,0,,0,0,,0,hover,0.015099998563528061,1,,
1789945651.8869264,202,0.08858394622802734,11.288727163112169,2.992391586303711,22.508799971546978,0.004799978341907263,1,,0,,0,0,22.417299973312765,1,hover,0.017900019884109497,1,,
1789945651.8969,203,0.009973526000976562,100.26544272327405,1.9941329956054688,0.09729998419061303,0.006100046448409557,1,,0,,0,0,,0,hover,0.01839996548369527,1,,
1789945651.955605,204,0.05870509147644043,17.034297619676153,0.9963512420654297,28.342099976725876,0.006300047971308231,1,6.433800037484616,1,,0,0,21.822199982125312,1,hover,0.018199963960796595,1,,
1789945651.9645803,205,0.00897526741027832,111.41729313321822,5.983114242553711,0.07399998139590025,0.004499976057559252,1,,0,,0,0,,0,hover,0.014199991710484028,1,,
1789945652.0521576,206,0.08757734298706055,11.418478408824859,1.9917488098144531,24.384599993936718,0.004999979864805937,1,,0,,0,0,24.300799996126443,1,hover,0.01610000617802143,1,,
1789945652.0608737,207,0.008716106414794922,114.73012746867991,3.0226707458496094,0.0942000187933445,0.006099988240748644,1,,0,,0,0,,0,hover,0.017900019884109497,1,,
1789945652.1216795,208,0.0608057975769043,16.445800233690665,3.0183792114257812,27.47349999845028,0.004800036549568176,1,6.125200015958399,1,,0,0,21.26979996683076,1,hover,0.01580000389367342,1,,
1789945652.1306553,209,0.008975744247436523,111.411374080272,4.9877166748046875,0.09229994611814618,0.00500003807246685,1,,0,,0,0,,0,hover,0.015600002370774746,1,,
1789945652.2163196,210,0.08566427230834961,11.673478021274583,1.0287761688232422,22.281300043687224,0.004400033503770828,1,,0,,0,0,22.18730002641678,1,hover,0.01669995253905654,1,,
1789945652.2251334,211,0.008813858032226562,113.45769314001298,0.9973049163818359,0.10279996786266565,0.005699985194951296,1,,0,,0,0,,0,hover,0.019000028260052204,1,,
1789945652.2843714,212,0.05923795700073242,16.881068332380806,2.027273178100586,27.44530001655221,0.0048999791033566,1,5.98870002431795,1,,0,0,21.344700013287365,1,hover,0.015199999324977398,1,,
1789945652.2991073,213,0.014735937118530273,67.86131020758167,2.0246505737304688,0.14920003013685346,0.00689999433234334,1,,0,,0,0,,0,hover,0.023200002033263445,1,,
1789945652.3788443,214,0.07973694801330566,12.541237467894188,1.0247230529785156,21.581400011200458,0.004599976819008589,1,,0,,0,0,21.465900004841387,1,hover,0.019000028260052204,1,,
1789945652.3938324,215,0.014988183975219727,66.71922373339696,2.986907958984375,0.12370001059025526,0.005999987479299307,1,,0,,0,0,,0,hover,0.01869996776804328,1,,
