t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran
1787927328.3619423,,0.012756586074829102,78.39087935706944,,0.07770000956952572,0.0046000059228390455,1,,0,,0,,0,hover,0.009299983503296971,1
1787927328.409042,,0.04709959030151367,21.23160718805366,,14.771900023333728,0.0034999975468963385,1,,0,,0,14.701400010380894,1,hover,0.009300012607127428,1
1787927328.4277554,,0.01871347427368164,53.43743151993885,,0.07829998503439128,0.0047000066842883825,1,,0,,0,,0,hover,0.010299991117790341,1
1787927328.4808943,,0.05313897132873535,18.818580318645378,,22.984900017036125,0.0042000028770416975,1,4.585500020766631,1,,0,18.3305999962613,1,hover,0.00969998654909432,1
1787927328.4914484,,0.010554075241088867,94.7501298936002,,0.16980001237243414,0.006000016583129764,1,,0,,0,,0,hover,0.013699987903237343,1
1787927328.5531907,,0.061742305755615234,16.19635010001313,,14.418300008401275,0.0042000028770416975,1,,0,,0,14.345900010084733,1,hover,0.009399984264746308,1
1787927328.5708091,,0.017618417739868164,56.7587858776405,,0.076299998909235,0.0048000074457377195,1,,0,,0,,0,hover,0.009800016414374113,1
1787927328.621362,,0.0505528450012207,19.78128036069687,,18.25939997797832,0.0046000059228390455,1,3.9978999993763864,1,,0,14.192899980116636,1,hover,0.009600014891475439,1
1787927328.6336825,,0.012320518493652344,81.16541527982042,,0.07390000973828137,0.0042000028770416975,1,,0,,0,,0,hover,0.009599985787644982,1
1787927328.6809497,,0.04726719856262207,21.15632045921121,,14.41299999714829,0.0033999967854470015,1,,0,,0,14.343099988764152,1,hover,0.008700008038431406,1
1787927328.6981707,,0.01722097396850586,58.068724906548525,,0.07790001109242439,0.0047000066842883825,1,,0,,0,,0,hover,0.010199990356341004,1
1787927328.747826,,0.04965543746948242,20.13878138954242,,18.38359999237582,0.0047000066842883825,1,4.062200023327023,1,,0,14.258599985623732,1,hover,0.010000017937272787,1
1787927328.762774,,0.014947891235351562,66.89906852111777,,0.10189999011345208,0.006099988240748644,1,,0,,0,,0,hover,0.01379998866468668,1
1787927328.8083622,,0.04558825492858887,21.93547442354258,,14.685300004202873,0.004099973011761904,1,,0,,0,14.61460001883097,1,hover,0.010300020221620798,1
1787927328.8264809,,0.018118619918823242,55.19184156852425,,0.07830001413822174,0.0048999791033566,1,,0,,0,,0,hover,0.010500021744519472,1
1787927328.877951,,0.051470041275024414,19.42877789152357,,19.224499992560595,0.0046000059228390455,1,4.397000011522323,1,,0,14.757999975699931,1,hover,0.009599985787644982,1
1787927328.9066792,,0.028728246688842773,34.80894642931242,,0.10129998554475605,0.006299989763647318,1,,0,,0,,0,hover,0.013599987141788006,1
1787927328.9535658,,0.04688668251037598,21.328017817824943,,14.594199979910627,0.0039000005926936865,1,,0,,0,14.514999988023192,1,hover,0.009300012607127428,1
1787927328.9710941,,0.017528295516967773,57.05061276676778,,0.08109997725114226,0.0045000051613897085,1,,0,,0,,0,hover,0.010599993402138352,1
1787927329.0214303,,0.05033612251281738,19.866448786264062,,18.25769999413751,0.004499976057559252,1,4.099500016309321,1,,0,14.093799982219934,1,hover,0.009600014891475439,1
1787927329.035363,,0.01393270492553711,71.77357199082789,,0.076299998909235,0.0046000059228390455,1,,0,,0,,0,hover,0.010000017937272787,1
1787927329.081026,,0.04566311836242676,21.899511813079233,,14.419699989957735,0.0039000005926936865,1,,0,,0,14.349600009154528,1,hover,0.009100011084228754,1
1787927329.099228,,0.018201828002929688,54.93953683328094,,0.09640000644139946,0.005199981387704611,1,,0,,0,,0,hover,0.011099997209385037,1
1787927329.1494415,,0.05021357536315918,19.914933218113013,,18.4548000106588,0.0041000021155923605,1,4.030500014778227,1,,0,14.363099995534867,1,hover,0.009399984264746308,1
1787927329.1629794,,0.013537883758544922,73.86678877108943,,0.07789998198859394,0.0046000059228390455,1,,0,,0,,0,hover,0.010400020983070135,1
1787927329.209285,,0.04630565643310547,21.595633817320564,,15.195999993011355,0.0040000013541430235,1,,0,,0,15.127899998333305,1,hover,0.009299983503296971,1
1787927329.2266147,,0.017329692840576172,57.704427262471455,,0.07590002496726811,0.0053000112529844046,1,,0,,0,,0,hover,0.010099989594891667,1
1787927329.279912,,0.05329728126525879,18.762683128676553,,20.2327000151854,0.0042000028770416975,1,4.612399992765859,1,,0,15.548199997283518,1,hover,0.009399984264746308,1
1787927329.2875187,,0.0076067447662353516,131.46227863971166,,0.07599999662488699,0.0045000051613897085,1,,0,,0,,0,hover,0.010099989594891667,1
1787927329.8793054,,0.5917866230010986,1.689798250134058,,14.376400009496137,0.0033999967854470015,1,,0,,0,14.35230000060983,1,hover,0.00899998121894896,1
1787927329.8862503,,0.006944894790649414,143.99066222664698,,0.03159997868351638,0.004399975296109915,1,,0,,0,,0,hover,0.009600014891475439,1
1787927329.916442,,0.030191659927368164,33.121729722900035,,18.76010000705719,0.0042000028770416975,1,4.425399994943291,1,,0,14.270300016505644,1,hover,0.009899988071992993,1
1787927329.929315,,0.012873172760009766,77.68092751046413,,0.1551999885123223,0.005400012014433742,1,,0,,0,,0,hover,0.030700000934302807,1
1787927329.9764254,,0.04711031913757324,21.22677193248817,,14.402000000700355,0.0037999998312443495,1,,0,,0,14.280700008384883,1,hover,0.009100011084228754,1
1787927329.9950492,,0.018623828887939453,53.69465140691809,,0.07910002022981644,0.0040000013541430235,1,,0,,0,,0,hover,0.00990001717582345,1
1787927330.0440068,,0.04895758628845215,20.42584358853236,,18.521199992392212,0.0044000043999403715,1,4.04780000098981,1,,0,14.403100009076297,1,hover,0.009800016414374113,1
1787927330.050026,,0.006019115447998047,166.1373682959677,,0.07119998917914927,0.0041000021155923605,1,,0,,0,,0,hover,0.009200011845678091,1
1787927330.0874205,,0.03739452362060547,26.741883655096785,,14.603199990233406,0.0041000021155923605,1,,0,,0,14.529899985063821,1,hover,0.009899988071992993,1
1787927330.1392162,,0.05179572105407715,19.3066141304598,,0.10730000212788582,0.00589998671784997,1,,0,,0,,0,hover,0.011900003300979733,1
1787927330.1929612,,0.05374503135681152,18.606371133380357,,20.729700016090646,0.0047000066842883825,1,4.202499985694885,1,,0,16.449200018541887,1,hover,0.012300006346777081,1
1787927330.202969,,0.010007858276367188,99.92147894034686,,0.092999980552122,0.0047000066842883825,1,,0,,0,,0,hover,0.010799994925037026,1
1787927330.2498097,,0.046840667724609375,21.34896978581318,,14.816300012171268,0.0046000059228390455,1,,0,,0,14.737999998033047,1,hover,0.010599993402138352,1
1787927330.2664948,,0.016685009002685547,59.93404018176103,,0.08120000711642206,0.0044000043999403715,1,,0,,0,,0,hover,0.010799994925037026,1
1787927330.316357,,0.04986214637756348,20.05529389825808,,19.50959998066537,0.0044000043999403715,1,4.297699982998893,1,,0,15.134899993427098,1,hover,0.009800016414374113,1
1787927330.3313067,,0.014949798583984375,66.89053329931104,,0.13000000035390258,0.007199996616691351,1,,0,,0,,0,hover,0.01650000922381878,1
1787927330.3770723,,0.04576563835144043,21.85045453361465,,14.191899972502142,0.0040000013541430235,1,,0,,0,14.117899991106242,1,hover,0.009800016414374113,1
1787927330.394151,,0.017078638076782227,58.55267823489174,,0.07829998503439128,0.004799978341907263,1,,0,,0,,0,hover,0.010100018698722124,1
1787927330.4611948,,0.06704378128051758,14.915626489143037,,18.541200028266758,0.0049000082071870565,1,4.205799981718883,1,,0,14.26350002293475,1,hover,0.009899988071992993,1
1787927330.467514,,0.006319284439086914,158.24576495000943,,0.13380000018514693,0.006299989763647318,1,,0,,0,,0,hover,0.01750001683831215,1
1787927330.4899287,,0.022414684295654297,44.61361073882613,,14.563900011125952,0.0040000013541430235,1,,0,,0,14.490500005194917,1,hover,0.009099981980398297,1
1787927330.5392697,,0.04934096336364746,20.267135698788604,,0.1747000205796212,0.019800005247816443,1,,0,,0,,0,hover,0.0109999964479357,1
1787927330.5897355,,0.05046582221984863,19.81539101143767,,19.5467000012286,0.004099973011761904,1,4.045800014864653,1,,0,15.430100000230595,1,hover,0.009700015652924776,1
1787927330.6024313,,0.012695789337158203,78.76627230046948,,0.09519999730400741,0.005299982149153948,1,,0,,0,,0,hover,0.012100004823878407,1
1787927330.649842,,0.04741072654724121,21.092273264438912,,15.114799985894933,0.0035999983083456755,1,,0,,0,15.043599996715784,1,hover,0.009299983503296971,1
1787927330.6669254,,0.017083406448364258,58.53633483594546,,0.08620001608505845,0.0044000043999403715,1,,0,,0,,0,hover,0.01069999416358769,1
1787927330.7164807,,0.049555301666259766,20.17947558335338,,18.334299995331094,0.0048000074457377195,1,4.08040001639165,1,,0,14.186899992637336,1,hover,0.009600014891475439,1
1787927330.7310977,,0.014616966247558594,68.4136491159392,,0.07680000271648169,0.0048000074457377195,1,,0,,0,,0,hover,0.009899988071992993,1
1787927330.7767754,,0.04567766189575195,21.892539120812586,,14.456200005952269,0.0036999990697950125,1,,0,,0,14.387500006705523,1,hover,0.009399984264746308,1
1787927330.7943482,,0.017572879791259766,56.90586926437468,,0.07360000745393336,0.0052000104915350676,1,,0,,0,,0,hover,0.00999998883344233,1
1787927330.818525,,0.024176836013793945,41.36190523149746,,18.608599988510832,0.0041000021155923605,1,4.12779999896884,1,,0,14.422499982174486,1,hover,0.009399984264746308,1
1787927330.843211,,0.02468585968017578,40.50902066834074,,0.07239999831654131,0.0045000051613897085,1,,0,,0,,0,hover,0.009899988071992993,1
1787927330.8889313,,0.04572033882141113,21.872103877141292,,14.251400018110871,0.0040000013541430235,1,,0,,0,14.185700012603775,1,hover,0.009199982741847634,1
